Louping ill ,Louping ill virus,Flavivirus,Flaviviridae,LIV,01/01/1929,ssRNA(+),enveloped,tbc,10871,tick-borne-virus,Ixodes ricinus,tbc,CNS,unk,yes,unk,8,sporadic,"Scotland, England, Ireland",tbc,yes,unk,unk,15,tbc,3
Lukuni ,Anopheles A orthobunyavirus,Orthobunyavirus,Peribunyaviridae,LUKV,14/10/1955,ssRNA(-),enveloped,tbc,11967,mosquito-borne-virus,Ochlerotatus scapularis,tbc,unk,unk,unk,unk,unk,unk,"Trinidad and Tobago, Brazil",tbc,yes,unk,unk,13,tbc,2
"Lumbo  ",Lumbo orthobunyavirus,Orthobunyavirus,Peribunyaviridae,LUMV,15/05/1905,ssRNA(-),enveloped,tbc,12547,mosquito-borne-virus,Aedes pembaensis,tbc,unk,unk,unk,unk,unk,unk,Mozambique,tbc,?,?,?,?,tbc,unk
"Lundy  ",Great Island virus,Orbivirus,Reoviridae,LUNV,?,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,England,tbc,?,?,?,?,tbc,unk
M'poko ,MPoko orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MPOV,21/11/1966,ssRNA(-),enveloped,tbc,955,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,no,unk,unk,unk,tbc,2
Macapá,unclassified orbivirus,Orbivirus,Reoviridae,-,08/09/1990,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Macaua ,Macaua orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MCAV,19/04/1976,ssRNA(-),enveloped,tbc,12455,mosquito-borne-virus,Sabethes soperi,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,4-5,7,tbc,3
"Madariaga ",Madariaga virus,Alphavirus,Togaviridae,MADV; EEEV-SA,13/04/1905,ssRNA(+),enveloped,tbc,11624,mosquito-borne-virus,Culex spp.,tbc,CNS,yes,yes,yes,many,endemic,Argentina,tbc,?,?,?,?,tbc,unk
"Madre de Dios  ",Oropouche orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MDDV,29/06/1905,ssRNA(-),enveloped,tbc,12192,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Peru,tbc,?,?,?,?,tbc,3
Madrid ,Madrid orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MADV,03/03/1961,ssRNA(-),enveloped,tbc,12604,mosquito-borne-virus,Culex vomerifer,tbc,febrile illness,unk,unk,unk,1,sporadic,"Panama ",tbc,yes,unk,unk,6,tbc,2
Maguari ,Maguari orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MAGV,01/06/1957,ssRNA(-),enveloped,tbc,12283,mosquito-borne-virus,Aedes spp.,tbc,unk,unk,yes,unk,unk,unk,"Brazil, Trinidad and Tobago, Guyana, French Guiana, Colombia, Argentina",tbc,yes,unk,unk,4,tbc,2
Mahogany Hammock ,Guama orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MHV,25/01/1964,ssRNA(-),enveloped,tbc,12164,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,no,unk,unk,unk,tbc,2
Main Drain ,Main Drain orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MDV,27/05/1964,ssRNA(-),enveloped,tbc,5042,midge-borne disease,Culicoides variipennis,tbc,unk,unk,yes,unk,unk,unk,USA,tbc,yes,unk,3-4,3,tbc,2
Malakal ,unclassified ephemerovirus,Ephemerovirus,Rhabdoviridae,MALV,25/07/1963,ssRNA(-),enveloped,tbc,15444,mosquito-borne-virus,Mansonia uniformis,tbc,unk,unk,unk,unk,unk,unk,South Sudan,tbc,unk,unk,unk,unk,tbc,2
"Maldonado  ",Maldonado phlebovirus,Phlebovirus,Phenuiviridae,MLOV,26/06/1905,ssRNA(-),enveloped,tbc,12121,unk,unk,tbc,febrile illness,unk,unk,unk,1,sporadic,Peru,tbc,?,?,?,?,tbc,unk
"Malpais Spring  ",Malpais Spring vesiculovirus,Vesiculovirus,Rhabdoviridae,MSPV,18/08/1985,ssRNA(-),enveloped,tbc,11019,mosquito-borne-virus,Ochlerotatus campestris,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Manawa ,unclassified uukuvirus,Uukuvirus,Phenuiviridae,MWAV,07/08/1964,ssRNA(-),enveloped,tbc,10602,tick-borne-virus,Argas abdussalami,tbc,unk,unk,unk,unk,unk,unk,Pakistan,tbc,no,unk,unk,unk,tbc,2
Manitoba ,Manitoba hapavirus,Hapavirus,Rhabdoviridae,MBAV,16/08/1977,ssRNA(-),enveloped,tbc,13784,mosquito-borne-virus,Culex tarsalis,tbc,unk,unk,unk,unk,unk,unk,Canada,tbc,yes,yes,4,unk,tbc,2
Manzanilla ,Manzanilla orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MANV,16/06/1954,ssRNA(-),enveloped,tbc,12414,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Trinidad and Tobago,tbc,yes,unk,unk,3,tbc,2
Mapputta ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MAPV,08/04/1960,ssRNA(-),enveloped,tbc,12110,mosquito-borne-virus,Anopheles meraukensis,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,unk,tbc,2
Maprik ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MPKV,13/05/1966,ssRNA(-),enveloped,tbc,12113,mosquito-borne-virus,Verrallina funerea,tbc,unk,unk,unk,unk,unk,unk,Papua New Guinea,tbc,yes,unk,unk,unk,tbc,2
"Maraba  ",Maraba vesiculovirus,Vesiculovirus,Rhabdoviridae,MARAV,05/06/1905,ssRNA(-),enveloped,tbc,11135,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,2
Marajó,unk,unk,unk,-,14/06/1988,unk,unk,tbc,unk,mosquito-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Marco ,Marco hapavirus,Hapavirus,Rhabdoviridae,MCOV,02/03/1962,ssRNA(-),enveloped,tbc,13294,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,yes,unk,8-9,tbc,1-1
"Mariquita  ",Mariquita phlebovirus,Phlebovirus,Phenuiviridae,MRQV,01/01/1985,ssRNA(-),enveloped,tbc,unk,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Colombia,tbc,?,?,?,?,tbc,2
Marituba ,Marituba orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MTBV,27/12/1954,ssRNA(-),enveloped,tbc,12599,mosquito-borne-virus,Culex spp.,tbc,febrile illness,unk,unk,unk,3,sporadic,Brazil,tbc,yes,unk,unk,unk,tbc,2
"Marondera  ",Palyam virus,Orbivirus,Reoviridae,MRDV,31/05/1905,dsRNA,non-enveloped,tbc,670,unk,unk,tbc,unk,unk,yes,unk,unk,unk,Zimbabwe,tbc,?,?,?,?,tbc,unk
Marrakai ,Palyam virus,Orbivirus,Reoviridae,MARV,01/10/1975,dsRNA,non-enveloped,tbc,670,midge-borne disease,Culicoides schultzei,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,2,unk,tbc,2
Mason Creek,Mason Creek virus,unk,Orthomyxoviridae,MCRV,27/07/2011,ssRNA(-),enveloped,tbc,14096,unk,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,no,yes,no,unk,tbc,unk
"Massilia  ",Massilia phlebovirus,Phlebovirus,Phenuiviridae,MASV,01/07/2005,ssRNA(-),enveloped,tbc,12485,sandfly-borne-virus,Phlebotomus perniciosus,tbc,unk,unk,unk,unk,unk,unk,France,tbc,?,?,?,?,tbc,unk
Matruh ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MTRV,26/09/1961,ssRNA(-),enveloped,tbc,12220,tick-borne-virus,Hyalomma marginatum,tbc,unk,unk,unk,unk,unk,unk,"Egypt, Italy",tbc,yes,unk,unk,3,tbc,2
Matucare ,unclassified orbivirus,Orbivirus,Reoviridae,MATV,03/09/1963,dsRNA,non-enveloped,tbc,132,tick-borne-virus,Ornithodoros kohlsi,tbc,unk,unk,unk,unk,unk,unk,Bolivia,tbc,yes,unk,unk,4-6,tbc,1-1
Mavingoni,Mavigoni virus,Ephemerovirus,Rhabdoviridae,MGVG,06/04/2017,ssRNA(-),enveloped,tbc,7576,unk,unk,tbc,unk,unk,yes,unk,unk,sporadic,?,tbc,unk,unk,unk,unk,tbc,unk
Mayaro ,Mayaro virus,Alphavirus,Togaviridae,MAYV,23/08/1954,ssRNA(+),enveloped,tbc,11411,mosquito-borne-virus,Haemagogus spp.,tbc,febrile illness,unk,unk,unk,many,endemic,"Trinidad and Tobago, Surinam, Brazil, Colombia, Bolivia",tbc,yes,unk,unk,unk,tbc,3
Mboke ,Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MBOV,19/11/1970,ssRNA(-),enveloped,tbc,940,mosquito-borne-virus,Aedes iyengari,tbc,unk,unk,unk,unk,unk,unk,Cameroon,tbc,yes,unk,unk,2,tbc,2
Mburo,Mburo virus,Orthobunyavirus,Peribunyaviridae,MBUV,10/06/2010,ssRNA(-),enveloped,tbc,7536,mosquito-borne-virus,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,unk,unk,unk,tbc,unk
Meaban ,Meaban virus,Flavivirus,Flaviviridae,MEAV,03/07/1981,ssRNA(+),enveloped,tbc,10266,tick-borne-virus,Ornithodoros maritimus,tbc,unk,unk,unk,unk,unk,unk,France,tbc,yes,unk,unk,unk,tbc,2
"Medjerda Valley  ",Medjerda phlebovirus,Phlebovirus,Phenuiviridae,MVV,15/09/2010,ssRNA(-),enveloped,tbc,12377,sandfly-borne-virus,Phlebotomus sp,tbc,unk,unk,unk,unk,unk,unk,Tunisia,tbc,?,?,?,?,tbc,unk
Melao ,Melao orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MELV,05/09/1955,ssRNA(-),enveloped,tbc,12424,mosquito-borne-virus,Ochlerotatus scapularis,tbc,unk,unk,unk,unk,unk,unk,"Trinidad and Tobago, Brazil",tbc,yes,unk,unk,5,tbc,2
Melgaço,unclassified orbivirus,Orbivirus,Reoviridae,-,10/11/1993,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Meram,Meram virus,Orthonairovirus,Nairoviridae,M1,2013-2018,ssRNA(-),enveloped,tbc,17856,tick-borne-virus,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,unk,unk,unk,tbc,unk
Mermet ,Mermet orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MERV,27/07/1964,ssRNA(-),enveloped,tbc,12332,mosquito-borne-virus,Culex restuans,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,3,tbc,2
Middelburg ,Middleburg virus,Alphavirus,Togaviridae,MIDV,09/04/1957,ssRNA(+),enveloped,tbc,11550,mosquito-borne-virus,Ochlerotatus caballus,tbc,CNS,unk,yes,yes,2,sporadic,"South Africa, Zimbabwe, Senegal, Kenya, Cameroun, Congo, Ivory Coast",tbc,yes,unk,unk,3,tbc,3
Middle Point,Middle point virus,Orbivirus,Reoviridae,MPOV,/05/1998,dsRNA,non-enveloped,tbc,5586,mosquito-borne-virus,unk,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,Yes,unk,unk,tbc,unk
"Midway  ",Midway nyavirus,Nyavirus,Nyamiviridae,MIDWV,19/05/1905,ssRNA(-),enveloped,tbc,11752,tick-borne-virus,Ornithodoros capensis,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
"Mill Door  ",Great Island virus,Orbivirus,Reoviridae,MDRV,01/06/1905,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Scotland,tbc,?,?,?,?,tbc,unk
Minaçu,unclassified orbivirus,Orbivirus,Reoviridae,-,/11/1996,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Minatitlan ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MNTV,14/09/1967,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"Mexico, Guatemala",tbc,no,unk,unk,unk,tbc,2
Minnal ,Umatilla virus,Orbivirus,Reoviridae,MINV,25/09/1956,dsRNA,non-enveloped,tbc,2783,mosquito-borne-virus,Culex vishnui,tbc,unk,unk,unk,unk,unk,unk,"India, Australia",tbc,yes,yes,no,14,tbc,2
Mirim ,Bertioga orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MIRV,13/08/1957,ssRNA(-),enveloped,tbc,12607,mosquito-borne-virus,Culex taeniopus,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,unk,5-7,tbc,1-1
Mitchell River ,unclassified orbivirus,Orbivirus,Reoviridae,MRV,08/04/1969,dsRNA,non-enveloped,tbc,unk,midge-borne disease,Culicoides sp.,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,unk,tbc,2
Mobuck,Mobuck virus,Orbivirus,Reoviridae,-,/08/2012,dsRNA,non-enveloped,tbc,19944,unk,unk,tbc,unk,unk,unk,unk,unk,sporadic,?,tbc,unk,Yes,unk,unk,tbc,unk
Modoc ,Modoc virus,Flavivirus,Flaviviridae,MODV,09/07/1958,ssRNA(+),enveloped,tbc,10600,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"USA, Canada",tbc,yes,unk,unk,2,tbc,2
Moju ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MOJUV,20/08/1959,ssRNA(-),enveloped,tbc,12138,mosquito-borne-virus,Culex sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,unk,3,tbc,2
Mojui dos Campos ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MDCV,12/04/1975,ssRNA(-),enveloped,tbc,12450,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,2,4,tbc,3
"Mona Grita  ",Mona Grita phlebovirus,Phlebovirus,Phenuiviridae,MOGV,05/07/1905,ssRNA(-),enveloped,tbc,12256,sandfly-borne-virus,Nyssomyia trapidoi,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,?,?,?,?,tbc,unk
Mono Lake ,unclassified orbivirus,Orbivirus,Reoviridae,MLV,18/05/1966,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Argas cooleyi,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,unk,tbc,2
Montana Myotis leukoencephalitis ,Montana myotis leukoencephalitis virus,Flavivirus,Flaviviridae,MMLV,29/07/1958,ssRNA(+),enveloped,tbc,10690,unk,unk,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,13,tbc,2
Monte Dourado ,unclassified orbivirus,Orbivirus,Reoviridae,MDOV,08/08/1980,dsRNA,non-enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,5,no,tbc,3
Moriche ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MORV,22/07/1964,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex amazonensis,tbc,unk,unk,unk,unk,unk,unk,Trinidad and Tobago,tbc,yes,unk,unk,4,tbc,2
"Morreton  ",Morreton vesiculovirus,Vesiculovirus,Rhabdoviridae,MORV,08/06/1905,ssRNA(-),enveloped,tbc,11181,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Colombia,tbc,?,?,?,?,tbc,unk
"Morro Bay  ",California encephalitis orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MBV,25/01/1989,ssRNA(-),enveloped,tbc,976,mosquito-borne-virus,Ochlerotatus squamiger,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,2
"Morumbi  ",Candiru phlebovirus,Phlebovirus,Phenuiviridae,MR/MBV,10/06/1905,ssRNA(-),enveloped,tbc,12661,unk,unk,tbc,febrile illness,unk,unk,unk,1,sporadic,Brazil,tbc,?,?,?,?,tbc,2
Mosqueiro ,Mosqueiro hapavirus,Hapavirus,Rhabdoviridae,MQOV,21/05/1970,ssRNA(-),enveloped,tbc,12957,mosquito-borne-virus,Culex portesi,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,yes,11,6,tbc,3
Mosso das Pedras,Mosso das Pedras virus,Alphavirus,Togaviridae,MDPV; VEEV-IF,31/05/1905,ssRNA(+),enveloped,tbc,11465,mosquito-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Mossuril ,Mossuril hapavirus,Hapavirus,Rhabdoviridae,MOSV,25/03/1959,ssRNA(-),enveloped,tbc,13106,mosquito-borne-virus,Culex sitiens,tbc,unk,unk,unk,unk,unk,unk,"Mozambique, South Africa, Central African Republic",tbc,yes,unk,unk,unk,tbc,2
Mount Elgon bat ,Mount Elgon bat ledantevirus,Ledantevirus,Rhabdoviridae,MEBV,09/08/1964,ssRNA(-),enveloped,tbc,10941,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Kenya,tbc,no,unk,unk,unk,tbc,2
Mucambo ,Venezuelan equine encephalitis virus,Alphavirus,Togaviridae,MUCV,27/12/1954,ssRNA(+),enveloped,tbc,11391,mosquito-borne-virus,Culex portesi,tbc,febrile illness,yes,unk,yes,9,sporadic,"Brazil,Trinidad, Surinam, French Guiana",tbc,yes,unk,unk,unk,tbc,3
"Mucura  ",Candiru phlebovirus,Phlebovirus,Phenuiviridae,MCRV/MRAV,07/06/1905,ssRNA(-),enveloped,tbc,12643,mosquito-borne-virus,Anopheles triannulatus,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,2
"Mudjinabarry  ",Wallal virus,Orbivirus,Reoviridae,MUDV,04/06/1905,dsRNA,non-enveloped,tbc,18579,midge-borne disease,Culicoides marksi,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,?,?,?,?,tbc,unk
"Mukawa  ",Mukawa phlebovirus,Phlebovirus,Phenuiviridae,MKWV,01/05/2013,ssRNA(-),enveloped,tbc,11677,tick-borne-virus,Ixodes persulcatus,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,?,?,?,?,tbc,unk
Munguba ,Bujaru phlebovirus,Phlebovirus,Phenuiviridae,MUNV,20/09/1980,ssRNA(-),enveloped,tbc,12847,sandfly-borne-virus,Nyssomyia umbratilis,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,7,6,tbc,3
Murray Valley encephalitis ,Murray Valley encephalitis virus,Flavivirus,Flaviviridae,MVEV,09/02/1951,ssRNA(+),enveloped,tbc,11014,mosquito-borne-virus,Culex annulirostris,tbc,CNS,yes,unk,unk,44,sporadic,"Australia, Papua New Guinea",tbc,yes,unk,unk,2,tbc,3
"murre  ",Murre uukuvirus,Uukuvirus,Phenuiviridae,MURV,26/05/1905,ssRNA(-),enveloped,tbc,11455,unk,unk,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
"Murrumbidgee ",Murrumbidgee virus,Orthobunyavirus,Peribunyaviridae,MURBV,18/06/1905,ssRNA(-),enveloped,tbc,24116,mosquito-borne-virus,Anopheles annulipes,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,unk,unk,unk,tbc,unk
Murutucu ,Marituba orthobunyavirus,Orthobunyavirus,Peribunyaviridae,MURV,05/12/1955,ssRNA(-),enveloped,tbc,12697,mosquito-borne-virus,Culex aikenii,tbc,febrile illness,unk,unk,unk,3,sporadic,"Brazil, French Guiana",tbc,yes,unk,unk,2,tbc,2
Mykines ,unclassified orbivirus,Orbivirus,Reoviridae,MYKV,05/08/1974,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Faroe Islands,tbc,unk,unk,unk,unk,tbc,2
Nairobi sheep disease ,Nairobi sheep disease orthonairovirus,Orthonairovirus,Nairoviridae,NSDV,28/11/1910,ssRNA(-),enveloped,tbc,18748,tick-borne-virus,Rhipicephalus appendiculatus,tbc,unk,unk,yes,yes,unk,endemic,Africa and Asia,tbc,unk,unk,unk,unk,tbc,3
Naranjal ,Aroa virus,Flavivirus,Flaviviridae,NJLV,20/09/1976,ssRNA(+),enveloped,tbc,10290,mosquito-borne-virus,Culex adamesi,tbc,unk,unk,unk,unk,unk,unk,Ecuador,tbc,yes,unk,5,6,tbc,3
Ndumu ,Ndumu virus,Alphavirus,Togaviridae,NDUV,07/05/1959,ssRNA(+),enveloped,tbc,11688,mosquito-borne-virus,Aedes dalzieli,tbc,unk,unk,yes,yes,unk,sporadic,"South Africa, Zimbabwe, Central African Republic, Senegal",tbc,yes,unk,unk,2,tbc,3
Negishi ,Tick-borne encephalitis virus,Flavivirus,Flaviviridae,NEGV,01/08/1948,ssRNA(+),enveloped,tbc,10605,mosquito-borne-virus,Aedes vexans,tbc,CNS,yes,unk,unk,2,sporadic,"Japan, Russia",tbc,yes,unk,unk,15,tbc,3
Nepuyo ,Marituba orthobunyavirus,Orthobunyavirus,Peribunyaviridae,NEPV,20/11/1957,ssRNA(-),enveloped,tbc,11752,mosquito-borne-virus,Culex accelerans,tbc,febrile illness,unk,unk,unk,2,sporadic,"Trinidad and Tobago, Honduras, Mexico, Panama, Brazil, Guatemala",tbc,yes,unk,unk,5,tbc,2
Ness Ziona,Nes Ziona virus,Orthobunyavirus,Peribunyaviridae,NZV,08/07/1905,ssRNA(-),enveloped,tbc,12175,unk,unk,tbc,unk,unk,unk,unk,unk,unk,,tbc,Yes,unk,Yes,Yes,tbc,unk
"Netivot  ",Umatilla virus,Orbivirus,Reoviridae,NETV,?,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,Culex pipiens,tbc,unk,unk,unk,unk,unk,unk,Israel,tbc,?,?,?,?,tbc,2
New Minto ,unclassified rhabdovirus,unk,Rhabdoviridae,NMV,19/06/1972,ssRNA(-),enveloped,tbc,11156,tick-borne-virus,Haemaphysalis leporispalustris,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,no,unk,tbc,3
Ngaingan ,Ngaingan hapavirus,Hapavirus,Rhabdoviridae,NGAV,27/04/1970,ssRNA(-),enveloped,tbc,15764,midge-borne disease,Culicoides spp.,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,no,unk,unk,unk,tbc,2
Ngari ,Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,NRIV,04/01/1979,ssRNA(-),enveloped,tbc,12301,mosquito-borne-virus,Anopheles gambiae,tbc,unk,unk,unk,unk,unk,unk,"Senegal, Burkino Faso, Central African Republic, Madagascar",tbc,yes,unk,2-3,3,tbc,3
Ngoupe ,unclassified orbivirus,Orbivirus,Reoviridae,NGOV,11/12/1973,dsRNA,non-enveloped,tbc,unk,mosquito-borne-virus,Aedes tarsalis,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,unk,unk,unk,unk,tbc,2
Ngoye,Ngoye virus,Flavivirus,Flaviviridae,NGOV,24/06/1905,ssRNA(+),enveloped,tbc,4176,tick-borne-virus,Rhipicephalus evertsi evertsi,tbc,unk,unk,unk,unk,unk,unk,?,tbc,No,no,no,no,tbc,unk
"Niakha  ",Niakha sripuvirus,Sripuvirus,Rhabdoviridae,NIAV,01/03/1992,ssRNA(-),enveloped,tbc,11124,sandfly-borne-virus,Phlebotominae spp,tbc,unk,unk,unk,unk,unk,unk,Senegal,tbc,?,?,?,?,tbc,unk
Ninarumi,Ninarumi virus,Orbivirus,Reoviridae,NRUV,22/02/2009,dsRNA,non-enveloped,tbc,16349,mosquito-borne-virus,Ochlerotatus fulvus,tbc,unk,unk,unk,unk,unk,unk,?,tbc,unk,Yes,unk,unk,tbc,unk
Nique ,Candiru phlebovirus,Phlebovirus,Phenuiviridae,NIQV,22/04/1972,ssRNA(-),enveloped,tbc,12387,sandfly-borne-virus,Psychodopygus panamensis,tbc,unk,unk,unk,unk,unk,unk,"Panama ",tbc,yes,unk,unk,5,tbc,2
"Nishimuro  ",Nishimuro ledantevirus,Ledantevirus,Rhabdoviridae,NISV,2008/2009,ssRNA(-),enveloped,tbc,10881,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,?,?,?,?,tbc,unk
Nkolbisson ,Nkolbisson ledantevirus,Ledantevirus,Rhabdoviridae,NKOV,?,ssRNA(-),enveloped,tbc,10968,mosquito-borne-virus,Eretmapodites leucopus,tbc,unk,unk,unk,unk,unk,unk,Cameroon,tbc,unk,unk,unk,unk,tbc,2
Nodamura ,Nodamura virus,Alphanodavirus,Nodaviridae,NODV,22/07/1956,ssRNA(+),non-enveloped,tbc,4540,mosquito-borne-virus,Culex tritaeniorhynchus,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,unk,unk,unk,unk,tbc,3
Nola ,Bakau orthobunyavirus,Orthobunyavirus,Peribunyaviridae,NOLAV,04/07/1970,ssRNA(-),enveloped,tbc,961,mosquito-borne-virus,Culex perfuscus,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,yes,yes,4-5,unk,tbc,2
"North Clett  ",Great Island virus,Orbivirus,Reoviridae,NCLV,?,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Scotland,tbc,?,?,?,?,tbc,unk
North Creek,North creek virus,Dimarhabdovirus,Rhabdoviridae,NORCV,19/06/1905,ssRNA(-),enveloped,tbc,10574,mosquito-borne-virus,Culex sitiens,tbc,unk,unk,unk,unk,unk,unk,,tbc,unk,Yes,unk,unk,tbc,unk
"North End  ",Great Island virus,Orbivirus,Reoviridae,NEDV,?,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,England,tbc,?,?,?,?,tbc,unk
Northway ,Maguari orthobunyavirus,Orthobunyavirus,Peribunyaviridae,NORV,25/08/1972,ssRNA(-),enveloped,tbc,12350,mosquito-borne-virus,Aedes spp.,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,4,4,tbc,3
Ntaya ,Ntaya virus,Flavivirus,Flaviviridae,NTAV,05/02/1943,ssRNA(+),enveloped,tbc,10943,mosquito-borne-virus,Culex spp.,tbc,unk,unk,unk,unk,unk,unk,"Uganda, Cameroun, Central African Republic",tbc,yes,unk,unk,no,tbc,2
"Ntepes  ",Ntepes phlebovirus,Phlebovirus,Phenuiviridae,NTPV,01/02/2014,ssRNA(-),enveloped,tbc,12591,sandfly-borne-virus,Sergentomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Kenya,tbc,?,?,?,?,tbc,unk
Ntwetwe,Ntwetwe virus,Orthobunyavirus,Peribunyaviridae,-,01/03/2016,ssRNA(-),enveloped,tbc,1395,unk,unk,tbc,febrile illness,Yes,unk,unk,1,unk,?,tbc,unk,unk,unk,unk,tbc,unk
Nugget ,Great Island virus,Orbivirus,Reoviridae,NUGV,01/01/1972,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,unk,tbc,2
